CLASS_QNAME;CK_NOC;CK_CBO;CK_DIT;CK_RFC;CK_WMC;CK_LCOM;OO_LoC;OO_LCOM2;OO_LCOM3;OO_Ce;OO_Ca
org.apache.commons.dbcp2.cpdsadapter.PooledConnectionImpl;0.0;39.0;1.0;79.0;70.0;581.0;601.0;0.8830409356725146;0.9069069069069069;35.0;3.0
org.apache.commons.dbcp2.Constants;0.0;3.0;1.0;0.0;0.0;0.0;9.0;1.0;0.0;3.0;4.0
org.apache.commons.dbcp2.datasources.InstanceKeyDataSource;4.0;43.0;1.0;98.0;81.0;2369.0;979.0;0.9705882352941176;0.9846547314578005;41.0;6.0
org.apache.commons.dbcp2.datasources.PoolKey;0.0;11.0;1.0;9.0;27.0;0.0;56.0;0.33333333333333337;0.5;11.0;2.0
org.apache.commons.dbcp2.LifetimeExceededException;0.0;4.0;3.0;0.0;0.0;0.0;19.0;1.0;0.0;4.0;3.0
org.apache.commons.dbcp2.DelegatingResultSet;0.0;46.0;2.0;398.0;225.0;789.0;2019.0;0.6616915422885572;0.665;43.0;4.0
org.apache.commons.dbcp2.datasources.KeyedCPDSConnectionFactory;0.0;38.0;1.0;50.0;29.0;67.0;304.0;0.8253968253968254;0.8888888888888888;36.0;2.0
org.apache.commons.dbcp2.datasources.PerUserPoolDataSource;0.0;48.0;2.0;167.0;201.0;2340.0;1118.0;0.9578231292517007;0.971704623878537;42.0;2.0
org.apache.commons.dbcp2.PoolingDriver;0.0;30.0;1.0;28.0;20.0;72.0;224.0;0.8846153846153846;0.9583333333333334;26.0;1.0
org.apache.commons.dbcp2.managed.PoolableManagedConnection;0.0;12.0;4.0;3.0;0.0;0.0;50.0;0.0;0.0;12.0;2.0
org.apache.commons.dbcp2.managed.TransactionContext;0.0;24.0;1.0;14.0;15.0;18.0;142.0;0.75;0.875;24.0;4.0
org.apache.commons.dbcp2.PoolablePreparedStatement;0.0;20.0;4.0;20.0;6.0;7.0;110.0;0.6666666666666667;0.8333333333333333;18.0;3.0
org.apache.commons.dbcp2.cpdsadapter.DriverAdapterCPDS;0.0;44.0;1.0;97.0;62.0;696.0;654.0;0.9358974358974359;0.9605263157894737;44.0;1.0
org.apache.commons.dbcp2.PoolingConnection;0.0;29.0;3.0;57.0;44.0;328.0;558.0;0.5517241379310345;0.5714285714285714;28.0;5.0
org.apache.commons.dbcp2.BasicDataSource;1.0;84.0;1.0;252.0;216.0;8012.0;2425.0;0.9710884353741497;0.9785013241937995;74.0;3.0
org.apache.commons.dbcp2.datasources.InstanceKeyDataSourceFactory;2.0;42.0;1.0;63.0;72.0;22.0;295.0;0.5;0.5714285714285714;37.0;6.0
org.apache.commons.dbcp2.PStmtKey$PreparedStatementWithAutoGeneratedKeys;0.0;9.0;1.0;3.0;1.0;0.0;4.0;1.0;0.0;0.0;1.0
org.apache.commons.dbcp2.BasicDataSource$PaGetConnection;0.0;8.0;1.0;3.0;1.0;0.0;5.0;1.0;0.0;0.0;1.0
org.apache.commons.dbcp2.PoolingDataSource$PoolGuardConnectionWrapper;0.0;13.0;3.0;11.0;5.0;6.0;33.0;1.0;0.0;0.0;1.0
org.apache.commons.dbcp2.DelegatingCallableStatement;1.0;38.0;4.0;247.0;125.0;7381.0;1327.0;1.0;0.0;37.0;4.0
org.apache.commons.dbcp2.PStmtKey$PreparedStatementWithResultSetConcurrency;0.0;9.0;1.0;3.0;1.0;0.0;4.0;1.0;0.0;0.0;1.0
org.apache.commons.dbcp2.datasources.PooledConnectionAndInfo;0.0;8.0;1.0;6.0;5.0;9.0;58.0;0.75;0.9375;8.0;6.0
org.apache.commons.dbcp2.managed.PoolableManagedConnectionFactory;0.0;31.0;2.0;26.0;6.0;0.0;59.0;0.0;0.0;31.0;2.0
org.apache.commons.dbcp2.managed.LocalXAConnectionFactory$LocalXAResource;0.0;16.0;1.0;20.0;26.0;37.0;250.0;0.5757575757575757;0.6333333333333333;0.0;1.0
