CLASS_QNAME;CK_NOC;CK_CBO;CK_DIT;CK_RFC;CK_WMC;CK_LCOM;OO_LoC;OO_LCOM2;OO_LCOM3;OO_Ce;OO_Ca
org.junit.internal.runners.ClassRoadie;0.0;16.0;1.0;15.0;2.0;9.0;61.0;0.75;0.9375;16.0;2.0
org.junit.runners.model.TestTimedOutException;0.0;6.0;3.0;2.0;2.0;1.0;32.0;0.6666666666666667;1.3333333333333335;6.0;3.0
org.junit.runners.JUnit4;0.0;5.0;4.0;0.0;0.0;0.0;6.0;1.0;0.0;5.0;1.0
org.junit.runner.JUnitCommandLineParseResult;0.0;29.0;1.0;30.0;31.0;37.0;136.0;0.7;0.7777777777777778;25.0;2.0
junit.framework.Assert;3.0;25.0;1.0;72.0;41.0;703.0;329.0;1.0;0.0;25.0;4.0
junit.extensions.TestDecorator;2.0;9.0;2.0;9.0;3.0;4.0;29.0;0.19999999999999996;0.25;9.0;4.0
org.junit.experimental.theories.Theories$TheoryAnchor;0.0;33.0;2.0;41.0;19.0;37.0;135.0;0.775;0.8611111111111112;0.0;1.0
junit.textui.TestRunner;0.0;22.0;2.0;42.0;22.0;101.0;175.0;0.8833333333333333;0.9464285714285714;21.0;1.0
org.junit.internal.InexactComparisonCriteria;0.0;11.0;2.0;3.0;2.0;0.0;18.0;0.0;0.0;11.0;2.0
org.junit.runner.FilterFactories;0.0;16.0;1.0;17.0;7.0;10.0;71.0;1.0;0.0;15.0;2.0
org.junit.experimental.theories.ParameterSupplier;4.0;6.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;6.0;7.0
org.junit.experimental.max.MaxCore;0.0;32.0;1.0;44.0;31.0;62.0;148.0;0.7916666666666666;0.8636363636363636;29.0;1.0
org.junit.runner.FilterFactory$FilterNotCreatedException;0.0;3.0;3.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0;4.0
junit.framework.ComparisonFailure;0.0;8.0;4.0;5.0;3.0;1.0;47.0;0.5833333333333333;0.875;8.0;2.0
org.junit.internal.runners.rules.RuleMemberValidator$MethodMustBeARule;0.0;14.0;1.0;3.0;1.0;0.0;6.0;1.0;0.0;0.0;1.0
org.junit.internal.builders.JUnit4Builder;0.0;8.0;2.0;1.0;1.0;0.0;4.0;1.0;0.0;8.0;2.0
org.junit.internal.runners.JUnit38ClassRunner$OldTestClassAdaptingListener;0.0;16.0;1.0;19.0;8.0;18.0;44.0;0.5714285714285714;0.6666666666666666;0.0;1.0
org.junit.runners.parameterized.TestWithParameters;0.0;14.0;1.0;11.0;18.0;9.0;64.0;0.4285714285714286;0.5;13.0;5.0
org.junit.internal.runners.rules.RuleMemberValidator$MemberMustBePublic;0.0;15.0;1.0;3.0;1.0;0.0;6.0;1.0;0.0;0.0;1.0
org.junit.rules.TestWatcher;1.0;19.0;1.0;27.0;3.0;66.0;119.0;1.0;0.0;18.0;3.0
org.junit.experimental.theories.suppliers.TestedOnSupplier;0.0;11.0;2.0;5.0;2.0;0.0;10.0;1.0;0.0;10.0;1.0
org.junit.internal.matchers.TypeSafeMatcher;0.0;17.0;2.0;13.0;11.0;6.0;46.0;0.75;1.0;13.0;1.0
org.junit.internal.RealSystem;0.0;8.0;1.0;3.0;1.0;1.0;13.0;1.0;0.0;8.0;2.0
org.junit.internal.runners.statements.RunAfters;0.0;12.0;2.0;5.0;1.0;0.0;30.0;0.0;0.0;10.0;3.0
org.junit.rules.Stopwatch;0.0;19.0;1.0;13.0;7.0;33.0;103.0;0.7037037037037037;0.7916666666666667;19.0;1.0
org.junit.runners.model.MultipleFailureException;1.0;19.0;3.0;14.0;7.0;2.0;54.0;0.6666666666666667;1.0;18.0;7.0
org.junit.rules.TestName;0.0;6.0;2.0;3.0;1.0;0.0;13.0;0.0;0.0;6.0;1.0
org.junit.internal.runners.rules.RuleMemberValidator$FieldMustBeATestRule;0.0;14.0;1.0;3.0;1.0;0.0;8.0;1.0;0.0;0.0;1.0
org.junit.internal.TextListener;0.0;18.0;2.0;30.0;12.0;39.0;88.0;0.6;0.6666666666666666;17.0;3.0
org.junit.experimental.theories.internal.EnumSupplier;0.0;11.0;2.0;5.0;2.0;0.0;19.0;0.0;0.0;9.0;2.0
org.junit.runners.ParentRunner;2.0;60.0;2.0;83.0;36.0;416.0;393.0;0.9;0.9310344827586207;50.0;8.0
org.junit.experimental.runners.Enclosed;0.0;13.0;4.0;6.0;3.0;0.0;18.0;1.0;0.0;11.0;1.0
org.junit.Assert;0.0;27.0;1.0;117.0;58.0;2145.0;933.0;1.0;0.0;27.0;9.0
org.junit.internal.runners.JUnit4ClassRunner;0.0;41.0;2.0;54.0;18.0;115.0;118.0;0.7058823529411764;0.75;38.0;1.0
org.junit.rules.Stopwatch$InternalWatcher;0.0;8.0;2.0;12.0;0.0;10.0;23.0;1.0;0.0;0.0;1.0
junit.framework.ComparisonCompactor;0.0;9.0;1.0;20.0;27.0;2.0;73.0;0.5892857142857143;0.6875;9.0;2.0
org.junit.experimental.theories.PotentialAssignment$CouldNotGenerateValueException;0.0;4.0;3.0;0.0;0.0;0.0;8.0;1.0;0.0;0.0;3.0
org.junit.runner.FilterFactoryParams;0.0;7.0;1.0;2.0;2.0;1.0;19.0;0.5;1.0;7.0;4.0
org.junit.runners.model.TestClass;0.0;57.0;1.0;68.0;60.0;206.0;281.0;0.8608695652173913;0.9;39.0;15.0
org.junit.internal.Classes;0.0;8.0;1.0;4.0;1.0;0.0;9.0;1.0;0.0;7.0;4.0
junit.runner.BaseTestRunner;1.0;38.0;1.0;71.0;65.0;403.0;299.0;0.9448275862068966;0.9785714285714285;37.0;3.0
org.junit.internal.builders.AnnotatedBuilder;0.0;17.0;2.0;15.0;11.0;3.0;44.0;0.6666666666666667;1.0;15.0;2.0
org.junit.internal.runners.statements.Fail;0.0;5.0;2.0;1.0;0.0;0.0;10.0;0.0;0.0;5.0;2.0
org.junit.validator.AnnotationsValidator$ClassValidator;0.0;11.0;2.0;4.0;2.0;1.0;10.0;1.0;0.0;0.0;1.0
org.junit.runner.manipulation.Sorter;0.0;10.0;1.0;4.0;2.0;1.0;34.0;0.75;1.5;9.0;7.0
org.junit.runners.parameterized.BlockJUnit4ClassRunnerWithParameters;0.0;28.0;4.0;36.0;29.0;54.0;123.0;0.8636363636363636;0.95;26.0;2.0
org.junit.experimental.theories.internal.AllMembersSupplier;1.0;38.0;2.0;51.0;33.0;85.0;180.0;0.7142857142857143;0.7692307692307693;31.0;3.0
org.junit.runner.notification.StoppedByUserException;0.0;3.0;3.0;0.0;0.0;0.0;1.0;1.0;0.0;3.0;3.0
org.junit.experimental.max.MaxHistory;0.0;32.0;1.0;21.0;9.0;41.0;146.0;0.85;0.9444444444444444;30.0;2.0
org.junit.internal.runners.JUnit38ClassRunner;1.0;34.0;2.0;35.0;32.0;44.0;156.0;0.8;0.8888888888888888;32.0;5.0
org.junit.experimental.theories.PotentialAssignment;0.0;12.0;1.0;8.0;7.0;3.0;46.0;1.0;0.0;12.0;8.0
org.junit.validator.AnnotationValidatorFactory;0.0;14.0;1.0;7.0;5.0;0.0;31.0;0.0;0.0;12.0;2.0
org.junit.internal.runners.model.MultipleFailureException;0.0;6.0;4.0;0.0;0.0;0.0;5.0;1.0;0.0;6.0;2.0
junit.runner.Version;0.0;6.0;1.0;4.0;1.0;1.0;11.0;1.0;0.0;6.0;3.0
org.junit.internal.runners.rules.RuleMemberValidator$MethodMustBeATestRule;0.0;14.0;1.0;3.0;1.0;0.0;7.0;1.0;0.0;0.0;1.0
org.junit.runners.model.TestClass$MethodComparator;0.0;7.0;1.0;3.0;1.0;0.0;4.0;1.0;0.0;0.0;1.0
org.junit.internal.runners.model.ReflectiveCallable;0.0;4.0;1.0;4.0;1.0;1.0;9.0;1.0;0.0;4.0;3.0
org.junit.experimental.max.CouldNotReadCoreException;0.0;4.0;3.0;0.0;0.0;0.0;8.0;1.0;0.0;4.0;2.0
org.junit.rules.TemporaryFolder;0.0;12.0;2.0;27.0;20.0;88.0;138.0;0.8571428571428572;0.9230769230769231;12.0;1.0
org.junit.experimental.theories.ParameterSignature;0.0;38.0;1.0;36.0;34.0;98.0;120.0;0.8444444444444444;0.9047619047619048;30.0;9.0
org.junit.validator.AnnotationsValidator$FieldValidator;0.0;11.0;2.0;4.0;2.0;1.0;11.0;1.0;0.0;0.0;1.0
org.junit.ComparisonFailure$ComparisonCompactor;0.0;10.0;1.0;14.0;18.0;0.0;99.0;0.6666666666666667;1.0;0.0;1.0
org.junit.rules.ExpectedExceptionMatcherBuilder;0.0;17.0;1.0;15.0;8.0;9.0;31.0;0.33333333333333337;0.4;13.0;2.0
