CLASS_QNAME;CK_NOC;CK_CBO;CK_DIT;CK_RFC;CK_WMC;CK_LCOM;OO_LoC;OO_LCOM2;OO_LCOM3;OO_Ce;OO_Ca
org.apache.commons.net.nntp.SimpleNNTPHeader;0.0;10.0;1.0;10.0;8.0;9.0;116.0;0.6666666666666667;0.8;10.0;2.0
examples.util.IOUtil;0.0;16.0;1.0;16.0;2.0;0.0;68.0;1.0;0.0;16.0;5.0
org.apache.commons.net.ftp.parser.RegexFTPFileEntryParserImpl;2.0;14.0;2.0;18.0;15.0;14.0;166.0;0.6666666666666667;0.7777777777777777;14.0;11.0
examples.mail.IMAPExportMbox;0.0;49.0;1.0;44.0;75.0;3.0;371.0;0.8055555555555556;1.2083333333333333;47.0;1.0
org.apache.commons.net.MalformedServerReplyException;0.0;4.0;3.0;0.0;0.0;0.0;20.0;1.0;0.0;4.0;8.0
org.apache.commons.net.nntp.NNTPCommand;0.0;4.0;1.0;1.0;1.0;0.0;45.0;0.9473684210526316;0.9473684210526316;4.0;3.0
org.apache.commons.net.ntp.TimeInfo;0.0;18.0;1.0;22.0;52.0;27.0;316.0;0.7166666666666667;0.7962962962962963;17.0;3.0
org.apache.commons.net.pop3.POP3MessageInfo;0.0;6.0;1.0;1.0;1.0;0.0;52.0;0.0;0.0;6.0;3.0
org.apache.commons.net.ntp.TimeStamp;0.0;23.0;1.0;42.0;45.0;133.0;410.0;0.8721804511278195;0.9206349206349207;23.0;7.0
org.apache.commons.net.util.Charsets;0.0;6.0;1.0;4.0;4.0;1.0;26.0;1.0;0.0;6.0;3.0
org.apache.commons.net.util.SSLContextUtils;0.0;11.0;1.0;6.0;4.0;1.0;41.0;1.0;0.0;11.0;5.0
org.apache.commons.net.smtp.SMTPReply;0.0;4.0;1.0;5.0;20.0;10.0;111.0;1.0;1.25;4.0;6.0
org.apache.commons.net.io.CRLFLineReader;0.0;12.0;3.0;6.0;12.0;0.0;45.0;0.0;0.0;12.0;10.0
org.apache.commons.net.io.SocketInputStream;0.0;7.0;3.0;2.0;0.0;0.0;30.0;0.0;0.0;7.0;4.0
org.apache.commons.net.chargen.CharGenUDPClient;0.0;10.0;2.0;10.0;1.0;3.0;76.0;0.8333333333333334;1.25;10.0;2.0
org.apache.commons.net.ftp.FTPClient$PropertiesSingleton;0.0;9.0;1.0;0.0;0.0;0.0;23.0;1.0;0.0;0.0;1.0
org.apache.commons.net.telnet.TelnetCommand;0.0;5.0;1.0;2.0;5.0;0.0;103.0;0.92;1.84;5.0;4.0
org.apache.commons.net.telnet.TelnetInputStream;0.0;23.0;3.0;38.0;146.0;22.0;646.0;0.8115384615384615;0.9017094017094016;23.0;2.0
org.apache.commons.net.nntp.NewsgroupInfo;0.0;7.0;1.0;13.0;8.0;67.0;137.0;0.8888888888888888;0.9629629629629629;7.0;7.0
org.apache.commons.net.ftp.FTPFileEntryParserImpl;3.0;8.0;1.0;3.0;2.0;1.0;41.0;1.0;0.0;8.0;4.0
org.apache.commons.net.nntp.ReplyIterator;0.0;17.0;1.0;7.0;9.0;5.0;63.0;0.5833333333333333;0.7777777777777777;17.0;2.0
org.apache.commons.net.telnet.WindowSizeOptionHandler;0.0;6.0;2.0;1.0;13.0;0.0;136.0;0.0;0.0;6.0;1.0
org.apache.commons.net.ftp.parser.NTFTPEntryParser;0.0;16.0;4.0;12.0;12.0;1.0;134.0;0.75;1.5;16.0;2.0
examples.ftp.FTPClientExample;0.0;38.0;1.0;66.0;160.0;1.0;505.0;0.5;1.0;38.0;1.0
org.apache.commons.net.nntp.Article;0.0;16.0;1.0;48.0;80.0;402.0;276.0;0.9066666666666666;0.9379310344827586;15.0;6.0
org.apache.commons.net.io.FromNetASCIIInputStream;0.0;15.0;3.0;12.0;31.0;11.0;185.0;0.75;0.9;15.0;3.0
org.apache.commons.net.pop3.POP3Reply;0.0;3.0;1.0;0.0;0.0;0.0;16.0;1.0;0.0;3.0;5.0
examples.telnet.TelnetClientExample;0.0;31.0;1.0;31.0;52.0;2.0;298.0;0.33333333333333337;0.5;31.0;1.0
org.apache.commons.net.ftp.parser.CompositeFileEntryParser;0.0;8.0;2.0;2.0;8.0;0.0;37.0;0.0;0.0;8.0;2.0
org.apache.commons.net.ftp.FTPListParseEngine;0.0;27.0;1.0;30.0;24.0;23.0;250.0;0.575;0.6388888888888888;23.0;3.0
org.apache.commons.net.echo.EchoUDPClient;0.0;11.0;3.0;10.0;2.0;5.0;62.0;0.625;0.8333333333333334;11.0;2.0
org.apache.commons.net.util.TrustManagerUtils$TrustManager;0.0;10.0;1.0;4.0;4.0;3.0;36.0;0.6666666666666667;1.0;0.0;1.0
examples.ntp.TimeClient;0.0;15.0;1.0;18.0;7.0;3.0;61.0;1.0;0.0;15.0;1.0
org.apache.commons.net.smtp.RelayPath;0.0;11.0;1.0;9.0;3.0;0.0;67.0;0.25;0.5;9.0;2.0
org.apache.commons.net.tftp.TFTPPacket;4.0;17.0;1.0;11.0;19.0;29.0;214.0;0.8444444444444444;0.95;17.0;10.0
org.apache.commons.net.chargen.CharGenTCPClient;0.0;4.0;2.0;1.0;1.0;0.0;34.0;1.0;1.0;4.0;2.0
org.apache.commons.net.pop3.POP3Client;1.0;24.0;3.0;39.0;92.0;29.0;531.0;1.0;0.0;23.0;3.0
org.apache.commons.net.telnet.TelnetClient;0.0;23.0;3.0;41.0;14.0;220.0;378.0;0.8636363636363636;0.9047619047619048;23.0;5.0
org.apache.commons.net.ftp.FTPConnectionClosedException;0.0;4.0;3.0;0.0;0.0;0.0;20.0;1.0;0.0;4.0;3.0
org.apache.commons.net.ftp.parser.EnterpriseUnixFTPEntryParser;0.0;12.0;3.0;17.0;7.0;0.0;129.0;0.5;0.5;12.0;1.0
org.apache.commons.net.ftp.FTPCommand;0.0;8.0;1.0;2.0;2.0;0.0;139.0;0.9802631578947368;1.9605263157894737;8.0;4.0
org.apache.commons.net.ProtocolCommandSupport;0.0;11.0;1.0;10.0;3.0;0.0;97.0;0.5333333333333333;0.6666666666666666;11.0;7.0
