CLASS_QNAME;CK_NOC;CK_CBO;CK_DIT;CK_RFC;CK_WMC;CK_LCOM;OO_LoC;OO_LCOM2;OO_LCOM3;OO_Ce;OO_Ca
org.apache.bcel.classfile.RuntimeVisibleParameterAnnotations;0.0;7.0;3.0;0.0;0.0;0.0;11.0;1.0;0.0;7.0;4.0
org.apache.bcel.verifier.TransitiveHull;0.0;18.0;1.0;19.0;12.0;0.0;73.0;0.5;1.0;18.0;1.0
org.apache.bcel.classfile.EnumElementValue;0.0;13.0;2.0;12.0;5.0;6.0;57.0;0.41666666666666663;0.5;13.0;4.0
org.apache.bcel.classfile.ConstantInteger;0.0;15.0;2.0;12.0;3.0;5.0;89.0;0.16666666666666663;0.2;15.0;16.0
org.apache.bcel.generic.DUP2;0.0;7.0;3.0;5.0;0.0;0.0;21.0;1.0;0.0;7.0;7.0
org.apache.bcel.classfile.ConstantDouble;0.0;15.0;2.0;11.0;3.0;5.0;89.0;0.16666666666666663;0.2;15.0;16.0
org.apache.bcel.generic.LOR;0.0;6.0;3.0;6.0;0.0;0.0;22.0;1.0;0.0;6.0;7.0
org.apache.bcel.verifier.structurals.ExecutionVisitor;0.0;181.0;2.0;182.0;85.0;10677.0;1211.0;0.9419354838709677;0.948051948051948;181.0;4.0
org.apache.bcel.util.ClassPath$Zip;0.0;18.0;2.0;11.0;13.0;0.0;68.0;0.0;0.0;0.0;1.0
org.apache.bcel.classfile.InnerClasses;0.0;16.0;2.0;17.0;7.0;5.0;121.0;0.16666666666666663;0.2;16.0;9.0
org.apache.bcel.generic.FSUB;0.0;6.0;3.0;6.0;0.0;0.0;24.0;1.0;0.0;6.0;7.0
org.apache.bcel.verifier.structurals.OperandStack;0.0;20.0;1.0;37.0;52.0;65.0;237.0;0.5294117647058824;0.5625;19.0;6.0
org.apache.bcel.generic.SASTORE;0.0;7.0;3.0;6.0;0.0;0.0;22.0;1.0;0.0;7.0;7.0
org.apache.bcel.verifier.structurals.ControlFlowGraph;0.0;44.0;1.0;10.0;9.0;5.0;432.0;0.75;1.0;40.0;2.0
org.apache.bcel.verifier.exc.LoadingException;0.0;4.0;4.0;0.0;0.0;0.0;16.0;1.0;0.0;4.0;2.0
org.apache.bcel.generic.MONITORENTER;0.0;14.0;2.0;5.0;1.0;1.0;28.0;1.0;0.0;13.0;7.0
org.apache.bcel.generic.FALOAD;0.0;7.0;3.0;6.0;0.0;0.0;24.0;1.0;0.0;7.0;7.0
org.apache.bcel.generic.IF_ICMPGT;0.0;9.0;4.0;7.0;1.0;1.0;38.0;1.0;0.0;9.0;8.0
org.apache.bcel.generic.LASTORE;0.0;7.0;3.0;6.0;0.0;0.0;24.0;1.0;0.0;7.0;7.0
org.apache.bcel.generic.LALOAD;0.0;7.0;3.0;6.0;0.0;0.0;24.0;1.0;0.0;7.0;7.0
org.apache.bcel.util.AttributeHTML;0.0;28.0;1.0;40.0;38.0;4.0;165.0;0.65;0.8666666666666667;28.0;3.0
org.apache.bcel.generic.ClassGenException;0.0;5.0;3.0;0.0;0.0;0.0;15.0;1.0;0.0;5.0;34.0
org.apache.bcel.verifier.VerificationResult;0.0;6.0;1.0;7.0;15.0;1.0;100.0;0.7555555555555555;0.9444444444444444;6.0;11.0
org.apache.bcel.generic.POP2;0.0;7.0;3.0;5.0;0.0;0.0;21.0;1.0;0.0;7.0;7.0
