CLASS_QNAME;CK_NOC;CK_CBO;CK_DIT;CK_RFC;CK_WMC;CK_LCOM;OO_LoC;OO_LCOM2;OO_LCOM3;OO_Ce;OO_Ca
org.apache.commons.proxy.provider.remoting.SessionBeanProvider;0.0;17.0;1.0;7.0;2.0;0.0;61.0;0.0;0.0;17.0;1.0
org.apache.commons.proxy.factory.javassist.JavassistProxyFactory$InterceptorProxyClassGenerator;0.0;18.0;2.0;17.0;3.0;0.0;40.0;1.0;0.0;0.0;1.0
org.apache.commons.proxy.provider.BeanProvider;0.0;11.0;1.0;4.0;3.0;0.0;57.0;0.0;0.0;11.0;1.0
org.apache.commons.proxy.invoker.NullInvoker;0.0;23.0;1.0;4.0;4.0;0.0;29.0;0.0;0.0;23.0;2.0
org.apache.commons.proxy.provider.CloningProvider;0.0;14.0;1.0;7.0;4.0;0.0;49.0;0.25;0.5;14.0;1.0
org.apache.commons.proxy.factory.javassist.JavassistProxyFactory$InvokerProxyClassGenerator;0.0;17.0;2.0;16.0;3.0;0.0;35.0;1.0;0.0;0.0;1.0
org.apache.commons.proxy.ProxyFactory$InvokerInvocationHandler;0.0;7.0;1.0;2.0;1.0;0.0;11.0;0.0;0.0;0.0;1.0
org.apache.commons.proxy.factory.cglib.CglibProxyFactory$PublicCallbackFilter;0.0;6.0;1.0;3.0;1.0;0.0;5.0;1.0;0.0;0.0;1.0
org.apache.commons.proxy.factory.javassist.JavassistInvocation;0.0;24.0;1.0;37.0;30.0;36.0;179.0;0.8888888888888888;1.0;24.0;2.0
org.apache.commons.proxy.invoker.DuckTypingInvoker;0.0;10.0;1.0;9.0;2.0;0.0;40.0;0.0;0.0;10.0;1.0
