CLASS_QNAME;CK_NOC;CK_CBO;CK_DIT;CK_RFC;CK_WMC;CK_LCOM;OO_LoC;OO_LCOM2;OO_LCOM3;OO_Ce;OO_Ca
org.apache.commons.configuration2.HierarchicalConfigurationXMLReader$SAXVisitor;0.0;17.0;2.0;18.0;7.0;10.0;85.0;0.8;1.0;0.0;1.0
org.apache.commons.configuration2.builder.DefaultReloadingDetectorFactory;0.0;12.0;1.0;3.0;1.0;0.0;18.0;1.0;0.0;12.0;2.0
org.apache.commons.configuration2.reloading.PeriodicReloadingTrigger;0.0;22.0;1.0;22.0;7.0;25.0;179.0;0.8333333333333334;0.9523809523809524;22.0;1.0
org.apache.commons.configuration2.tree.ModelTransaction$RemoveAttributeOperation;0.0;7.0;2.0;2.0;1.0;0.0;20.0;0.0;0.0;0.0;1.0
org.apache.commons.configuration2.builder.fluent.Parameters;0.0;38.0;1.0;23.0;12.0;91.0;281.0;0.9285714285714286;1.0;36.0;2.0
org.apache.commons.configuration2.tree.DefaultExpressionEngineSymbols;0.0;10.0;1.0;29.0;15.0;45.0;345.0;0.9076923076923077;1.0085470085470085;10.0;4.0
org.apache.commons.configuration2.tree.NodeTracker;0.0;26.0;1.0;40.0;38.0;70.0;506.0;0.5;0.5384615384615384;21.0;4.0
org.apache.commons.configuration2.builder.combined.MultiWrapDynaBean;0.0;20.0;1.0;22.0;10.0;55.0;139.0;0.9090909090909091;1.0;18.0;2.0
org.apache.commons.configuration2.EnvironmentConfiguration;0.0;9.0;4.0;3.0;0.0;3.0;46.0;1.0;0.0;9.0;1.0
org.apache.commons.configuration2.tree.DefaultExpressionEngineSymbols$Builder;0.0;4.0;1.0;7.0;7.0;21.0;141.0;0.8571428571428572;1.0;0.0;1.0
org.apache.commons.configuration2.resolver.DefaultEntityResolver;0.0;19.0;1.0;11.0;7.0;3.0;91.0;0.6666666666666667;1.0;18.0;2.0
org.apache.commons.configuration2.interpol.ConstantLookup;0.0;21.0;1.0;15.0;12.0;5.0;116.0;0.6666666666666667;0.888888888888889;19.0;1.0
org.apache.commons.configuration2.PropertiesConfigurationLayout$PropertyLayoutData;0.0;14.0;1.0;14.0;14.0;36.0;155.0;0.75;0.8333333333333334;0.0;1.0
org.apache.commons.configuration2.reloading.CombinedReloadingController;0.0;15.0;2.0;7.0;8.0;6.0;151.0;0.8333333333333334;1.1111111111111112;14.0;3.0
org.apache.commons.configuration2.builder.DefaultParametersManager$DefaultHandlerData;0.0;13.0;1.0;5.0;9.0;0.0;62.0;0.16666666666666663;0.33333333333333326;0.0;1.0
org.apache.commons.configuration2.PrefixedKeysIterator;0.0;10.0;1.0;10.0;11.0;0.0;94.0;0.4375;0.5833333333333334;9.0;2.0
org.apache.commons.configuration2.BaseConfiguration;2.0;27.0;3.0;28.0;13.0;9.0;172.0;0.09999999999999998;0.1111111111111111;23.0;5.0
org.apache.commons.configuration2.DataConfiguration$DataConversionHandler;0.0;10.0;2.0;7.0;5.0;0.0;29.0;1.0;0.0;0.0;1.0
org.apache.commons.configuration2.ConfigurationXMLReader;2.0;20.0;1.0;34.0;19.0;241.0;332.0;0.9130434782608696;0.9545454545454546;20.0;3.0
org.apache.commons.configuration2.builder.ReloadingBuilderSupportListener;0.0;11.0;1.0;8.0;3.0;0.0;65.0;0.5;1.0;10.0;2.0
org.apache.commons.configuration2.beanutils.CombinedBeanDeclaration;0.0;19.0;1.0;17.0;25.0;0.0;141.0;0.0;0.0;16.0;2.0
org.apache.commons.configuration2.builder.combined.ConfigurationDeclaration;0.0;13.0;2.0;18.0;17.0;36.0;154.0;0.8888888888888888;1.0;12.0;7.0
org.apache.commons.configuration2.ex.ConfigurationRuntimeException;1.0;6.0;3.0;0.0;0.0;0.0;61.0;1.0;0.0;6.0;24.0
org.apache.commons.configuration2.event.BaseEventSource;1.0;30.0;1.0;34.0;20.0;74.0;283.0;0.7083333333333333;0.7555555555555554;24.0;15.0
org.apache.commons.configuration2.builder.fluent.Configurations;0.0;24.0;1.0;63.0;36.0;630.0;554.0;0.9722222222222222;1.0;20.0;2.0
org.apache.commons.configuration2.io.ConfigurationLogger;0.0;12.0;1.0;23.0;10.0;66.0;189.0;0.9166666666666666;1.0;12.0;15.0
org.apache.commons.configuration2.io.DefaultFileSystem$HttpOutputStream;0.0;13.0;3.0;15.0;3.0;6.0;58.0;0.5;0.5833333333333334;0.0;1.0
org.apache.commons.configuration2.io.FileLocatorUtils;0.0;37.0;1.0;74.0;74.0;252.0;636.0;0.9304347826086956;0.9727272727272727;35.0;10.0
org.apache.commons.configuration2.AbstractConfiguration;9.0;78.0;2.0;250.0;169.0;5968.0;1812.0;0.9766233766233766;0.9855832241153343;67.0;27.0
org.apache.commons.configuration2.tree.ModelTransaction$ChangeNodeValueOperation;0.0;7.0;2.0;2.0;1.0;0.0;21.0;0.0;0.0;0.0;1.0
org.apache.commons.configuration2.resolver.CatalogResolver$CatalogManager;0.0;15.0;2.0;14.0;10.0;25.0;111.0;0.78125;0.8928571428571429;0.0;1.0
org.apache.commons.configuration2.builder.ConfigurationBuilderResultCreatedEvent;0.0;12.0;4.0;1.0;1.0;0.0;48.0;0.5;0.5;10.0;4.0
org.apache.commons.configuration2.event.ConfigurationErrorEvent;0.0;10.0;3.0;4.0;4.0;6.0;112.0;0.875;1.1666666666666667;7.0;6.0
org.apache.commons.configuration2.builder.BuilderConfigurationWrapperFactory;0.0;25.0;1.0;10.0;11.0;6.0;257.0;0.75;1.0;21.0;2.0
org.apache.commons.configuration2.event.Event;4.0;15.0;2.0;12.0;2.0;3.0;84.0;0.75;1.125;13.0;21.0
org.apache.commons.configuration2.event.EventListenerList$EventListenerIterator;0.0;26.0;1.0;19.0;12.0;25.0;132.0;0.8125;0.9285714285714286;0.0;2.0
org.apache.commons.configuration2.plist.XMLPropertyListConfiguration;0.0;89.0;5.0;62.0;52.0;26.0;765.0;0.7916666666666666;0.9047619047619048;77.0;1.0
org.apache.commons.configuration2.tree.ImmutableNode$Builder;0.0;19.0;1.0;25.0;29.0;53.0;291.0;0.8076923076923077;0.875;0.0;13.0
org.apache.commons.configuration2.beanutils.ConfigurationDynaBean;0.0;26.0;3.0;30.0;40.0;43.0;197.0;0.8;0.8888888888888888;24.0;2.0
org.apache.commons.configuration2.tree.xpath.ConfigurationNodePointerFactory;0.0;16.0;1.0;6.0;8.0;6.0;128.0;0.75;1.0;15.0;3.0
org.apache.commons.configuration2.tree.NodeTreeWalker;0.0;15.0;1.0;15.0;13.0;10.0;140.0;1.0;1.25;12.0;8.0
