CLASS_QNAME;CK_NOC;CK_CBO;CK_DIT;CK_RFC;CK_WMC;CK_LCOM;OO_LoC;OO_LCOM2;OO_LCOM3;OO_Ce;OO_Ca
org.apache.commons.math3.linear.NonSelfAdjointOperatorException;0.0;4.0;4.0;0.0;0.0;0.0;8.0;1.0;0.0;4.0;2.0
org.apache.commons.math3.stat.interval.NormalApproximationInterval;0.0;9.0;1.0;4.0;1.0;0.0;13.0;1.0;0.0;9.0;2.0
org.apache.commons.math3.fraction.FractionField;0.0;9.0;1.0;5.0;5.0;10.0;48.0;1.0;1.25;9.0;2.0
org.apache.commons.math3.optimization.PointVectorValuePair$DataTransferObject;0.0;7.0;1.0;1.0;1.0;0.0;28.0;0.33333333333333337;0.33333333333333337;0.0;1.0
org.apache.commons.math3.stat.inference.TestUtils;0.0;25.0;1.0;100.0;50.0;923.0;505.0;0.8;0.8163265306122449;25.0;1.0
org.apache.commons.math3.optimization.Weight;0.0;10.0;1.0;2.0;1.0;0.0;34.0;0.0;0.0;10.0;3.0
org.apache.commons.math3.exception.MathIllegalStateException;8.0;11.0;3.0;5.0;3.0;0.0;56.0;0.5;0.75;11.0;44.0
org.apache.commons.math3.optim.univariate.UnivariateOptimizer;2.0;15.0;2.0;15.0;13.0;16.0;119.0;0.7142857142857143;0.8333333333333334;14.0;3.0
org.apache.commons.math3.analysis.interpolation.SmoothingPolynomialBicubicSplineInterpolator;0.0;20.0;2.0;7.0;27.0;0.0;130.0;0.0;0.0;20.0;1.0
org.apache.commons.math3.linear.NonSquareMatrixException;0.0;5.0;6.0;0.0;0.0;0.0;13.0;1.0;0.0;5.0;15.0
org.apache.commons.math3.optim.BaseOptimizer;2.0;17.0;1.0;20.0;12.0;28.0;224.0;0.6060606060606061;0.6666666666666667;16.0;6.0
org.apache.commons.math3.stat.inference.WilcoxonSignedRankTest;0.0;18.0;1.0;18.0;41.0;21.0;289.0;0.8571428571428572;1.0;18.0;1.0
org.apache.commons.math3.fitting.GaussianFitter;0.0;27.0;2.0;9.0;4.0;1.0;310.0;1.0;0.0;26.0;1.0
org.apache.commons.math3.genetics.BinaryMutation;0.0;16.0;1.0;8.0;3.0;0.0;25.0;1.0;0.0;15.0;1.0
org.apache.commons.math3.analysis.interpolation.TricubicInterpolatingFunction;0.0;12.0;1.0;6.0;36.0;5.0;400.0;0.6;0.7999999999999999;12.0;2.0
org.apache.commons.math3.optim.linear.SimplexTableau;0.0;41.0;1.0;91.0;135.0;496.0;650.0;0.8795918367346939;0.9054621848739496;37.0;3.0
org.apache.commons.math3.complex.Quaternion;0.0;16.0;1.0;43.0;51.0;253.0;427.0;0.8461538461538461;0.88;16.0;1.0
org.apache.commons.math3.analysis.interpolation.FieldHermiteInterpolator;0.0;21.0;1.0;20.0;29.0;0.0;158.0;0.2222222222222222;0.33333333333333326;17.0;1.0
org.apache.commons.math3.linear.Array2DRowRealMatrix;0.0;25.0;3.0;40.0;99.0;94.0;510.0;0.5769230769230769;0.6;25.0;29.0
org.apache.commons.math3.stat.descriptive.AggregateSummaryStatistics;0.0;20.0;1.0;30.0;32.0;13.0;368.0;0.6666666666666667;0.7179487179487178;18.0;1.0
org.apache.commons.math3.util.CombinatoricsUtils;0.0;18.0;1.0;24.0;131.0;33.0;429.0;0.7777777777777778;0.875;17.0;10.0
org.apache.commons.math3.fitting.GaussianCurveFitter;0.0;34.0;2.0;18.0;5.0;4.0;363.0;0.5833333333333333;0.7777777777777777;32.0;1.0
org.apache.commons.math3.util.MathUtils;0.0;25.0;1.0;24.0;83.0;105.0;271.0;0.9666666666666667;1.0357142857142858;24.0;64.0
org.apache.commons.math3.distribution.BinomialDistribution;0.0;16.0;2.0;14.0;28.0;18.0;164.0;0.5333333333333333;0.5925925925925926;16.0;3.0
org.apache.commons.math3.ode.JacobianMatrices$JacobiansSecondaryEquations;0.0;17.0;1.0;10.0;20.0;1.0;71.0;1.0;0.0;0.0;1.0
org.apache.commons.math3.analysis.differentiation.JacobianFunction;0.0;8.0;1.0;3.0;7.0;0.0;38.0;0.0;0.0;8.0;1.0
org.apache.commons.math3.random.EmpiricalDistribution$ArrayDataAdapter;0.0;13.0;2.0;5.0;4.0;0.0;34.0;0.0;0.0;0.0;1.0
org.apache.commons.math3.analysis.interpolation.DividedDifferenceInterpolator;0.0;14.0;1.0;6.0;6.0;1.0;81.0;1.0;2.0;14.0;1.0
org.apache.commons.math3.exception.MathParseException;0.0;12.0;4.0;0.0;0.0;0.0;28.0;1.0;0.0;11.0;8.0
org.apache.commons.math3.ml.neuralnet.Network$SerializationProxy;0.0;7.0;1.0;1.0;1.0;0.0;39.0;0.19999999999999996;0.19999999999999996;0.0;1.0
org.apache.commons.math3.random.GaussianRandomGenerator;0.0;5.0;1.0;2.0;1.0;0.0;18.0;0.0;0.0;5.0;1.0
org.apache.commons.math3.fitting.leastsquares.OptimumImpl;0.0;10.0;1.0;16.0;9.0;15.0;67.0;0.6666666666666667;0.75;10.0;3.0
org.apache.commons.math3.random.RandomDataGenerator;0.0;51.0;1.0;68.0;101.0;498.0;669.0;0.9595959595959596;0.9895833333333334;50.0;5.0
org.apache.commons.math3.analysis.function.Abs;0.0;5.0;1.0;2.0;1.0;0.0;4.0;1.0;0.0;5.0;1.0
org.apache.commons.math3.util.BigReal;0.0;22.0;1.0;27.0;20.0;60.0;285.0;0.7941176470588236;0.84375;22.0;2.0
org.apache.commons.math3.distribution.ConstantRealDistribution;0.0;10.0;2.0;12.0;17.0;45.0;94.0;0.7083333333333333;0.7727272727272727;10.0;2.0
org.apache.commons.math3.util.ArithmeticUtils;0.0;19.0;1.0;52.0;184.0;350.0;874.0;1.0;0.0;19.0;9.0
org.apache.commons.math3.stat.descriptive.DescriptiveStatistics;1.0;40.0;1.0;85.0;53.0;972.0;716.0;0.9177304964539007;0.9376811594202898;40.0;3.0
org.apache.commons.math3.stat.inference.KolmogorovSmirnovTest;0.0;43.0;1.0;94.0;249.0;463.0;1149.0;0.967741935483871;1.0;41.0;2.0
org.apache.commons.math3.stat.correlation.StorelessBivariateCovariance;0.0;8.0;1.0;4.0;7.0;0.0;98.0;0.4;0.5333333333333333;8.0;2.0
org.apache.commons.math3.primes.Primes;0.0;9.0;1.0;6.0;32.0;3.0;93.0;1.0;0.0;9.0;1.0
org.apache.commons.math3.stat.descriptive.AggregateSummaryStatistics$AggregatingSummaryStatistics;0.0;10.0;2.0;6.0;9.0;0.0;65.0;0.5;0.75;0.0;1.0
org.apache.commons.math3.distribution.TriangularDistribution;0.0;14.0;2.0;13.0;57.0;41.0;246.0;0.6833333333333333;0.7454545454545454;14.0;1.0
