CLASS_QNAME;CK_NOC;CK_CBO;CK_DIT;CK_RFC;CK_WMC;CK_LCOM;OO_LoC;OO_LCOM2;OO_LCOM3;OO_Ce;OO_Ca
org.mockito.internal.creation.bytebuddy.SubclassInjectionLoader;0.0;28.0;1.0;8.0;2.0;1.0;88.0;0.5;1.0;27.0;3.0
org.mockito.internal.invocation.mockref.MockStrongReference;0.0;8.0;1.0;2.0;5.0;0.0;21.0;0.25;0.5;7.0;2.0
org.mockito.exceptions.base.MockitoSerializationIssue;0.0;8.0;3.0;4.0;1.0;0.0;19.0;0.0;0.0;8.0;2.0
org.mockito.internal.runners.util.RunnerProvider;0.0;14.0;1.0;4.0;2.0;0.0;21.0;1.0;0.0;12.0;2.0
org.mockito.internal.util.reflection.FieldInitializer$NoArgConstructorInstantiator;0.0;21.0;1.0;11.0;2.0;0.0;38.0;0.0;0.0;0.0;1.0
org.mockito.internal.configuration.injection.scanner.InjectMocksScanner;0.0;20.0;1.0;12.0;5.0;3.0;47.0;0.6666666666666667;1.0;17.0;2.0
org.mockito.internal.debugging.LocationImpl;0.0;13.0;1.0;5.0;5.0;1.0;47.0;0.7;1.4;13.0;9.0
org.mockito.runners.ConsoleSpammingMockitoJUnitRunner;0.0;22.0;2.0;10.0;1.0;0.0;42.0;0.33333333333333337;0.5;22.0;1.0
org.mockito.exceptions.verification.NeverWantedButInvoked;0.0;4.0;4.0;0.0;0.0;0.0;6.0;1.0;0.0;4.0;2.0
org.mockito.internal.configuration.injection.SpyOnInjectedFieldsHandler;0.0;17.0;2.0;14.0;5.0;0.0;27.0;1.0;0.0;17.0;2.0
org.mockito.internal.invocation.InvocationsFinder$RemoveNotMatching;0.0;8.0;1.0;2.0;1.0;0.0;9.0;0.0;0.0;0.0;1.0
org.mockito.verification.Timeout;0.0;14.0;2.0;7.0;2.0;6.0;47.0;1.0;0.0;13.0;2.0
org.mockito.internal.creation.instance.InstantiationException;0.0;5.0;4.0;0.0;0.0;0.0;4.0;1.0;0.0;5.0;5.0
org.mockito.internal.util.reflection.InstanceField;0.0;16.0;1.0;24.0;21.0;30.0;120.0;0.6111111111111112;0.6666666666666666;15.0;2.0
org.mockito.internal.stubbing.answers.DoesNothing;0.0;13.0;1.0;5.0;3.0;3.0;22.0;0.8333333333333334;1.25;13.0;2.0
org.mockito.internal.configuration.injection.MockInjection$OngoingMockInjection;0.0;17.0;1.0;9.0;5.0;5.0;41.0;0.64;0.8;0.0;2.0
org.mockito.exceptions.base.MockitoInitializationException;0.0;5.0;3.0;0.0;0.0;0.0;10.0;1.0;0.0;5.0;2.0
org.mockito.internal.runners.DefaultInternalRunner;0.0;30.0;1.0;6.0;1.0;0.0;71.0;0.0;0.0;29.0;1.0
org.mockito.exceptions.verification.ArgumentsAreDifferent;0.0;7.0;4.0;3.0;1.0;0.0;11.0;1.0;1.0;7.0;2.0
org.mockito.internal.matchers.text.MatchersPrinter;0.0;18.0;1.0;10.0;7.0;3.0;24.0;1.0;0.0;15.0;2.0
